Unnamed: 0,Age,CityTier,DurationOfPitch,NumberOfPersonVisiting,NumberOfFollowups,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,MonthlyIncome,TypeofContact_Self Enquiry,Occupation_Large Business,Occupation_Salaried,Occupation_Small Business,Gender_Male,MaritalStatus_Married,MaritalStatus_Single,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP,ProductPitched_Deluxe,ProductPitched_King,ProductPitched_Standard,ProductPitched_Super Deluxe
1289,38.0,2,8.0,3,3.0,4.0,6.0,0,3,1,2.0,17592.0,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False
2472,45.0,1,14.0,3,5.0,3.0,5.0,0,4,1,1.0,28926.0,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
2347,46.0,1,8.0,2,3.0,3.0,3.0,0,1,0,0.0,22379.0,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False
2014,47.0,3,9.0,2,3.0,3.0,1.0,1,5,1,0.0,28770.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
351,32.0,1,8.0,3,3.0,4.0,2.0,0,4,0,0.0,17370.0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
4621,48.0,1,23.0,4,2.0,3.0,3.0,1,1,1,1.0,23745.0,False,False,False,True,True,True,False,False,True,False,False,True,False,False,False
487,20.0,1,6.0,2,4.0,4.0,2.0,0,4,1,0.0,17836.0,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False
4550,36.0,1,32.0,4,4.0,4.0,3.0,1,3,1,2.0,20700.0,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
1969,33.0,3,14.0,2,3.0,3.0,1.0,0,1,0,0.0,22104.0,True,False,False,True,True,True,False,False,True,False,False,True,False,False,False
978,40.0,1,8.0,2,1.0,3.0,6.0,0,3,1,0.0,21377.0,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False
2269,42.0,1,8.0,2,3.0,5.0,1.0,0,3,1,0.0,32665.0,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True
1253,33.0,3,8.0,3,3.0,4.0,1.0,0,1,0,0.0,20147.0,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False
1791,31.0,3,13.0,3,3.0,3.0,5.0,0,1,0,0.0,22547.0,True,False,False,True,True,True,False,False,True,False,False,True,False,False,False
212,27.0,3,26.0,2,3.0,3.0,2.0,0,2,1,1.0,24981.0,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
973,35.0,1,6.0,2,4.0,3.0,1.0,0,1,1,1.0,20363.0,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
4157,41.0,1,31.0,4,4.0,3.0,3.0,0,3,1,2.0,21997.0,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False
925,42.0,1,13.0,3,1.0,4.0,7.0,1,1,0,0.0,17372.0,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
361,40.0,1,16.0,2,2.0,3.0,4.0,1,3,0,1.0,17213.0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
947,52.0,3,11.0,3,3.0,4.0,1.0,1,4,1,1.0,23446.0,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
4092,47.0,3,7.0,4,4.0,5.0,3.0,0,1,1,3.0,29131.0,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False
4564,44.0,1,7.0,3,4.0,3.0,6.0,0,1,1,2.0,24240.0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
3968,27.0,3,30.0,3,5.0,3.0,2.0,1,1,0,1.0,22835.0,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False
4094,32.0,1,19.0,4,4.0,3.0,2.0,1,4,1,2.0,22607.0,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False
2612,39.0,3,7.0,3,5.0,3.0,6.0,0,2,1,2.0,27364.0,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
1475,32.0,1,8.0,3,3.0,3.0,1.0,0,3,1,1.0,18068.0,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False
2359,27.0,1,20.0,2,3.0,5.0,2.0,1,4,1,0.0,17235.0,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False
3966,45.0,3,7.0,4,4.0,5.0,7.0,1,1,1,2.0,24132.0,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False
2611,31.0,3,12.0,3,4.0,3.0,4.0,0,4,1,2.0,28097.0,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False
136,51.0,1,14.0,2,5.0,3.0,3.0,0,2,0,1.0,25650.0,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False
370,21.0,3,18.0,2,2.0,4.0,2.0,0,5,0,1.0,17716.0,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False
2540,25.0,3,10.0,3,4.0,3.0,2.0,0,4,1,1.0,23677.0,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
2943,34.0,3,15.0,3,4.0,3.0,2.0,0,2,1,2.0,25782.0,True,False,False,True,True,True,False,False,True,False,False,True,False,False,False
587,52.0,1,17.0,2,3.0,3.0,1.0,0,2,1,1.0,18149.0,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
2595,36.0,3,7.0,4,4.0,4.0,3.0,0,4,1,3.0,25973.0,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False
324,30.0,1,34.0,3,3.0,3.0,2.0,0,3,0,2.0,20775.0,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
1601,50.0,3,18.0,3,3.0,3.0,5.0,0,5,1,2.0,24208.0,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False
2596,54.0,3,13.0,3,4.0,3.0,4.0,1,5,0,1.0,20984.0,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False
2617,31.0,1,16.0,4,4.0,5.0,3.0,0,2,0,2.0,21750.0,False,False,False,True,True,True,False,False,True,False,False,True,False,False,False
133,41.0,3,15.0,3,3.0,3.0,4.0,1,2,0,1.0,23189.0,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False
3726,34.0,1,15.0,3,2.0,5.0,8.0,0,3,1,2.0,21821.0,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False
828,18.0,1,14.0,3,3.0,3.0,2.0,0,5,0,0.0,16904.0,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False
4069,30.0,1,7.0,3,4.0,3.0,3.0,0,3,0,1.0,22997.0,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False
1962,48.0,1,6.0,2,4.0,5.0,1.0,0,4,0,0.0,30402.0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True
1878,52.0,1,10.0,1,3.0,3.0,3.0,0,5,1,0.0,31555.0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True
4686,57.0,1,16.0,4,4.0,3.0,4.0,0,1,1,1.0,21620.0,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False
152,53.0,3,12.0,2,3.0,3.0,3.0,1,5,0,0.0,17306.0,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False
1531,38.0,1,35.0,2,3.0,3.0,2.0,0,3,1,0.0,17406.0,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
4632,46.0,1,30.0,3,4.0,5.0,3.0,1,1,1,1.0,22311.0,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False
2192,38.0,1,16.0,3,3.0,3.0,1.0,0,5,0,0.0,17684.0,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False
3126,33.0,1,7.0,4,5.0,4.0,8.0,0,3,1,1.0,21010.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
4013,45.0,1,30.0,4,4.0,4.0,6.0,0,3,0,2.0,20720.0,False,False,False,True,True,True,False,False,True,False,False,True,False,False,False
4310,44.0,1,15.0,4,4.0,3.0,6.0,1,1,1,1.0,23200.0,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False
0,41.0,3,6.0,3,3.0,3.0,1.0,1,2,1,0.0,20993.0,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
4668,34.0,3,15.0,3,5.0,3.0,2.0,0,1,0,2.0,21020.0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
1437,39.0,1,15.0,2,3.0,3.0,3.0,0,4,0,1.0,34431.0,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False
3977,60.0,3,32.0,5,4.0,5.0,2.0,0,3,1,2.0,26315.0,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False
2070,32.0,1,10.0,3,4.0,3.0,2.0,0,4,1,1.0,21162.0,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False
992,39.0,1,31.0,3,3.0,3.0,4.0,0,1,0,0.0,25920.0,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
1626,51.0,1,13.0,2,4.0,3.0,3.0,0,3,1,1.0,21132.0,True,False,False,True,True,True,False,False,True,False,False,True,False,False,False
4460,30.0,3,17.0,4,4.0,3.0,3.0,0,4,1,1.0,21320.0,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False
2425,55.0,3,15.0,2,5.0,4.0,2.0,0,1,1,1.0,34187.0,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False
2350,32.0,1,19.0,3,4.0,4.0,2.0,0,5,1,0.0,17743.0,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
4847,29.0,1,8.0,4,5.0,5.0,8.0,0,3,1,2.0,20758.0,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False
2037,34.0,3,8.0,2,3.0,3.0,2.0,0,5,0,1.0,21274.0,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
3129,27.0,3,7.0,3,5.0,5.0,3.0,0,3,1,2.0,22972.0,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False
771,54.0,3,8.0,2,4.0,3.0,7.0,0,5,1,0.0,25686.0,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False
